2025/12/19 16:10:20 INFO  : ds3/test/00c0a5b0b5780839679ddcede9da56df.npy: Copied (new)
2025/12/19 16:11:12 INFO  : ds3/test/9fe3d9e2bfbb987aebd666d7bbe0bd85.npy: Copied (new)
2025/12/19 16:11:13 INFO  : ds3/test/a158d91f485c54adeba5c19f1f5412e4.npy: Copied (new)
2025/12/19 16:11:13 INFO  : ds3/test/a2b9ade59356d7f0d11c157d3be8dcbe.npy: Copied (new)
2025/12/19 16:11:13 INFO  : ds3/test/a35d0575d5515aff6dea3741caf5497c.npy: Copied (new)
2025/12/19 16:11:13 INFO  : ds3/test/a1b99435958825ef3724b0016fff168e.npy: Copied (new)
2025/12/19 16:11:13 INFO  : ds3/test/a6393e2870a9b245fad748246d24caae.npy: Copied (new)
2025/12/19 16:11:13 INFO  : ds3/test/a305e9f3e7d86ddb2ef533bf40c3ded6.npy: Copied (new)
2025/12/19 16:11:14 INFO  : ds3/test/9f007ba635ae0520a7aca50376a8724e.npy: Copied (new)
2025/12/19 16:11:14 INFO  : ds3/test/a49ce6256ff4a61359a7ec177e30d72f.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/a78c123b91d71d6391bcf569234a9f61.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/a96c1ae1420f431738e3dbf11f1fafa7.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/a1b262a294d5968b5f1186cf7b8d8032.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/a6a98d73649410a730951b14196484c3.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/a9e58b9db643c834c64b6d11bebbd9d6.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/93ada3bf892168bde9c57d72d8a7c014.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/a98e16e6fc3fe7e04a85d30dce6a18db.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/a98a69ba700e1a59a05da099ef63c1c6.npy: Copied (new)
2025/12/19 16:11:15 INFO  : ds3/test/ab6171d593130755cfc1bf1c28f06b7c.npy: Copied (new)
2025/12/19 16:11:16 INFO  : ds3/test/aa48cbfa89bd633823b4af79c22df34a.npy: Copied (new)
2025/12/19 16:11:16 INFO  : ds3/test/aa3c1016968cc60f3dbe683dd446231e.npy: Copied (new)
2025/12/19 16:11:16 INFO  : ds3/test/ae91bced0ddaab61c273a4184f8123d4.npy: Copied (new)
2025/12/19 16:11:17 INFO  : ds3/test/b02808af846b1949b3c17bc22d9eaf46.npy: Copied (new)
2025/12/19 16:11:17 INFO  : ds3/test/b02c77864265e20f53d2cf8a09b0ac56.npy: Copied (new)
2025/12/19 16:11:17 INFO  : ds3/test/b0bd69a8eb54453a0fcc616cf4d2a433.npy: Copied (new)
2025/12/19 16:11:17 INFO  : ds3/test/b03f4705300d0658fa9166839ed839da.npy: Copied (new)
2025/12/19 16:11:17 INFO  : ds3/test/b1ad06abef25c576a4f9af58c3275d10.npy: Copied (new)
2025/12/19 16:11:18 INFO  : ds3/test/b385dbde88cd05944916cfa5f7aeb76c.npy: Copied (new)
2025/12/19 16:11:18 INFO  : ds3/test/ae7f4726d233c2c1f472969b917e5ece.npy: Copied (new)
2025/12/19 16:11:18 INFO  : ds3/test/b537f6a20e20e13a26cdbf27e01bfb2f.npy: Copied (new)
2025/12/19 16:11:18 INFO  : ds3/test/b5cee24ffe4664f3ed7021528c9a9b54.npy: Copied (new)
2025/12/19 16:11:19 INFO  : ds3/test/b6bcbb95bbedc5f539039baf3aab1f47.npy: Copied (new)
2025/12/19 16:11:19 INFO  : ds3/test/b6d5c6778c751594538260867de22b0f.npy: Copied (new)
2025/12/19 16:11:19 INFO  : ds3/test/b493cd130aa65283f33621c8a8c0b733.npy: Copied (new)
2025/12/19 16:11:19 INFO  : ds3/test/b04476ad31c2d2ac10bac363c28bc4a5.npy: Copied (new)
2025/12/19 16:11:19 INFO  : ds3/test/b6d60d5423be607fe4621f16519db0ec.npy: Copied (new)
2025/12/19 16:11:19 INFO  : ds3/test/b65e1f2b616dca20d2fd47bee57e6d13.npy: Copied (new)
2025/12/19 16:11:19 INFO  : ds3/test/b410a01eba165b9f4980458ca9f335bc.npy: Copied (new)
2025/12/19 16:11:19 INFO  : ds3/test/b72fa543c168ffb30758e39cf852a0e7.npy: Copied (new)
2025/12/19 16:11:20 INFO  : ds3/test/b7456643d4d24f66c9c66c366b78fc59.npy: Copied (new)
2025/12/19 16:11:20 INFO  : ds3/test/b88b4a41f321dfff02aec2cbc09b8fba.npy: Copied (new)
2025/12/19 16:11:21 INFO  : ds3/test/b921a5bf24c8f9eef7727b2e7b0babe4.npy: Copied (new)
2025/12/19 16:11:21 INFO  : ds3/test/b94b7d57788653463650f50723a7cf44.npy: Copied (new)
2025/12/19 16:11:21 INFO  : ds3/test/ba9985aec693bd7a5f22341cb4f4c62c.npy: Copied (new)
2025/12/19 16:11:21 INFO  : ds3/test/bc75441fd26fdfe7affc3423e08e1a2f.npy: Copied (new)
2025/12/19 16:11:21 INFO  : ds3/test/bdb0636e7fe1bad061bb7885e3c475b2.npy: Copied (new)
2025/12/19 16:11:22 INFO  : ds3/test/c1b332bad07356c117afc7311eee987e.npy: Copied (new)
2025/12/19 16:11:22 INFO  : ds3/test/bb1bfde07d566499da5b61e49f6d79a1.npy: Copied (new)
2025/12/19 16:11:22 INFO  : ds3/test/c0fd303618ce6f921defb0ce788f0ac0.npy: Copied (new)
2025/12/19 16:11:22 INFO  : ds3/test/c2255fb772f4aa75540997f3198fa89a.npy: Copied (new)
2025/12/19 16:11:23 INFO  : ds3/test/bd28c4183059cb92de4db28eccd9a93a.npy: Copied (new)
2025/12/19 16:11:23 INFO  : ds3/test/bb3d4527741b5ab2ed1001d37800f0d5.npy: Copied (new)
2025/12/19 16:11:23 INFO  : ds3/test/c63fb149e2c12adba52c31dbd2af3115.npy: Copied (new)
2025/12/19 16:11:23 INFO  : ds3/test/c3263708eb99efe77a831d9a123410f2.npy: Copied (new)
2025/12/19 16:11:24 INFO  : ds3/test/c6c25a63c1cdeff068595d75162070a9.npy: Copied (new)
2025/12/19 16:11:24 INFO  : ds3/test/c6e3db09a82405b45ab005bd87d55a5b.npy: Copied (new)
2025/12/19 16:11:24 INFO  : ds3/test/c74e1e50c6a4061f106e5207f79e2eef.npy: Copied (new)
2025/12/19 16:11:24 INFO  : ds3/test/c30a31fd328c1ec4dea45dc589c6e642.npy: Copied (new)
2025/12/19 16:11:24 INFO  : ds3/test/b8cf90f98acd558bedb8bc6704963e3b.npy: Copied (new)
2025/12/19 16:11:24 INFO  : ds3/test/c470b8f53b4bc6e099ba387bfc68741b.npy: Copied (new)
2025/12/19 16:11:24 INFO  : ds3/test/c278f46bc66f5479e803f3b2e78db601.npy: Copied (new)
2025/12/19 16:11:25 INFO  : ds3/test/c88854e52be6e748eba83dc52adfbadb.npy: Copied (new)
2025/12/19 16:11:25 INFO  : ds3/test/c7f18d567c0ba4442b64330332197025.npy: Copied (new)
2025/12/19 16:11:25 INFO  : ds3/test/c8e85d4d62048a7fb5c4120c11c94dd8.npy: Copied (new)
2025/12/19 16:11:25 INFO  : ds3/test/c9b899cef556ec494592bf7fccf67de1.npy: Copied (new)
2025/12/19 16:11:25 INFO  : ds3/test/c80090c8070f056120479fc524c26d14.npy: Copied (new)
2025/12/19 16:11:26 INFO  : ds3/test/cb6495d6c971f21852a229b693f5124e.npy: Copied (new)
2025/12/19 16:11:26 INFO  : ds3/test/cba6e550c35c20be3052313adcd17933.npy: Copied (new)
2025/12/19 16:11:26 INFO  : ds3/test/cd87b7e345b1a4426cd3e186c672cf72.npy: Copied (new)
2025/12/19 16:11:27 INFO  : ds3/test/cd576c3ea810b1baf45eda89e5740988.npy: Copied (new)
2025/12/19 16:11:27 INFO  : ds3/test/c87598894d3b491dec951da769846274.npy: Copied (new)
2025/12/19 16:11:27 INFO  : ds3/test/ccab4dd6f21f63e6d9d2bba82f78b036.npy: Copied (new)
2025/12/19 16:11:27 INFO  : ds3/test/cbe00ce6491cd0a8b6a0449c5a8407ff.npy: Copied (new)
2025/12/19 16:11:27 INFO  : ds3/test/d2184c5052d4dbb35aabc0d6db138e45.npy: Copied (new)
2025/12/19 16:11:27 INFO  : ds3/test/d3e8d3d91234c3d26ed14f733eaf49b4.npy: Copied (new)
2025/12/19 16:11:28 INFO  : ds3/test/d05f6d7c76bb86c86a48280a8496b5dd.npy: Copied (new)
2025/12/19 16:11:28 INFO  : ds3/test/d472ebaaf5a775d37a1aecbea38417ab.npy: Copied (new)
2025/12/19 16:11:28 INFO  : ds3/test/d2985183fbe3bb6465823eb3f16042a4.npy: Copied (new)
2025/12/19 16:11:28 INFO  : ds3/test/d5169fc5161c34d349aa9a577e16211b.npy: Copied (new)
2025/12/19 16:11:29 INFO  : ds3/test/d44935174e986ab61b497e38ff0d49c7.npy: Copied (new)
2025/12/19 16:11:29 INFO  : ds3/test/cf74fc3164563151c3e4779e2979a99c.npy: Copied (new)
2025/12/19 16:11:29 INFO  : ds3/test/d65e26c77d056132877e249f3d1fbde2.npy: Copied (new)
2025/12/19 16:11:29 INFO  : ds3/test/d5ad661ff500bfd1df67c517f16efea8.npy: Copied (new)
2025/12/19 16:11:29 INFO  : ds3/test/d70c08b2b5b823f0f70fe6a1be3a1e9a.npy: Copied (new)
2025/12/19 16:11:30 INFO  : ds3/test/d87ef4ebbb0cd8d4f1beedfd0f214677.npy: Copied (new)
2025/12/19 16:11:30 INFO  : ds3/test/d6d10bf7582b052a73fc79f2b7f6049b.npy: Copied (new)
2025/12/19 16:11:30 INFO  : ds3/test/dc9f30d5e59a19d181c2893238a7ab9f.npy: Copied (new)
2025/12/19 16:11:30 INFO  : ds3/test/d3b779cbef310b96a5db5c47aa933756.npy: Copied (new)
2025/12/19 16:11:31 INFO  : ds3/test/da136d016718e45f6223c6758904c831.npy: Copied (new)
2025/12/19 16:11:31 INFO  : ds3/test/d9e87ada67464734a53acbcc5ea90bba.npy: Copied (new)
2025/12/19 16:11:31 INFO  : ds3/test/e02a3aa62d951893a834d64c90ce90fb.npy: Copied (new)
2025/12/19 16:11:31 INFO  : ds3/test/e16ad97e27f38cb6bde4e6cd497ad1b8.npy: Copied (new)
2025/12/19 16:11:31 INFO  : ds3/test/de518b7a23cf3fe8f134bff0fd3f8d82.npy: Copied (new)
2025/12/19 16:11:31 INFO  : ds3/test/d527da07c9ef8966f23daeeec5a6b8d2.npy: Copied (new)
2025/12/19 16:11:31 INFO  : ds3/test/def89eb28f7702a7fcf7cff47dfe3185.npy: Copied (new)
2025/12/19 16:11:32 INFO  : ds3/test/e0e2df8d46adc073a2acd9299df9a312.npy: Copied (new)
2025/12/19 16:11:32 INFO  : ds3/test/e2e887e4e3a49c3b4e017daec59cfef0.npy: Copied (new)
2025/12/19 16:11:32 INFO  : ds3/test/e236f8d01da291972ba6bffea4f171fe.npy: Copied (new)
2025/12/19 16:11:33 INFO  : ds3/test/e3878a94c95984fff42ba2369f15d8a7.npy: Copied (new)
2025/12/19 16:11:33 INFO  : ds3/test/e431033492b4542f94f8942558679c11.npy: Copied (new)
2025/12/19 16:11:33 INFO  : ds3/test/e3ef05a3c36915fc7c04bb44c9b3bb00.npy: Copied (new)
2025/12/19 16:11:33 INFO  : ds3/test/e22d680964393bad34e7ae9d00c53244.npy: Copied (new)
2025/12/19 16:11:33 INFO  : ds3/test/e4e73b9042bcf8d3f67b086fde07405c.npy: Copied (new)
2025/12/19 16:11:33 INFO  : ds3/test/e320f597fb83ebd97405b224231b98eb.npy: Copied (new)
2025/12/19 16:11:34 INFO  : ds3/test/e7c6e2595741b65c1ea80b7269fb0b4e.npy: Copied (new)
2025/12/19 16:11:35 INFO  : ds3/test/e7d49ad4d8dbc183d8a8b0cd4827b725.npy: Copied (new)
2025/12/19 16:11:35 INFO  : ds3/test/e6cabb0393a1c78272774c0e0d6bf661.npy: Copied (new)
2025/12/19 16:11:35 INFO  : ds3/test/ea38355a48a6e766c304ffc97d844b90.npy: Copied (new)
2025/12/19 16:11:35 INFO  : ds3/test/e562ed7d590fba8826285b9e9275f63b.npy: Copied (new)
2025/12/19 16:11:35 INFO  : ds3/test/eb13923ac361734812a44ce8820936a7.npy: Copied (new)
2025/12/19 16:11:35 INFO  : ds3/test/ea233fb179751a76781cb163b57c5e1f.npy: Copied (new)
2025/12/19 16:11:35 INFO  : ds3/test/db92511473035507d9d97ee5c5303a3c.npy: Copied (new)
2025/12/19 16:11:35 INFO  : ds3/test/e853bda03b1f2476f41ba02033342a00.npy: Copied (new)
2025/12/19 16:11:36 INFO  : ds3/test/eb3a454ed5f31e8453b99c30de70c863.npy: Copied (new)
2025/12/19 16:11:37 INFO  : ds3/test/ed80f89bc51b39358b9e6c44aee387b8.npy: Copied (new)
2025/12/19 16:11:37 INFO  : ds3/test/ed73f8209ab8028cf43bcc0eb9b5a078.npy: Copied (new)
2025/12/19 16:11:37 INFO  : ds3/test/ec98e9fb1f9d9245c0ec964ba619c18d.npy: Copied (new)
2025/12/19 16:11:37 INFO  : ds3/test/eb4ce0606aba1d54d7e6d783293752f0.npy: Copied (new)
2025/12/19 16:11:38 INFO  : ds3/test/eeec469e655fee7b446481917375fab7.npy: Copied (new)
2025/12/19 16:11:38 INFO  : ds3/test/f0efd455c45e439f3da5ebf629ffea55.npy: Copied (new)
2025/12/19 16:11:38 INFO  : ds3/test/f05351b1010e59933a35c3a99fec4879.npy: Copied (new)
2025/12/19 16:11:38 INFO  : ds3/test/f15e474c7372f33acfe0abc1ed75e24f.npy: Copied (new)
2025/12/19 16:11:38 INFO  : ds3/test/eeb5f36169305348febc28471733527e.npy: Copied (new)
2025/12/19 16:11:38 INFO  : ds3/test/e760893b9fb02f81276ea5d938a16583.npy: Copied (new)
2025/12/19 16:11:38 INFO  : ds3/test/f12a7b021e62e4f728a69a649e23bf20.npy: Copied (new)
2025/12/19 16:11:39 INFO  : ds3/test/f1af519e8547ed716ae9aebdcd777375.npy: Copied (new)
2025/12/19 16:11:39 INFO  : ds3/test/f25738d0cb57e1e729b995a1b770a693.npy: Copied (new)
2025/12/19 16:11:40 INFO  : ds3/test/f5d388bf1c02a3c36b14f84b95f94c8f.npy: Copied (new)
2025/12/19 16:11:40 INFO  : ds3/test/f34a29f6ea95d029712cca078893e4ea.npy: Copied (new)
2025/12/19 16:11:40 INFO  : ds3/test/f215672780aa671323cd09809fefd7a1.npy: Copied (new)
2025/12/19 16:11:40 INFO  : ds3/test/e6a26df8770601729ce84eaa022c4531.npy: Copied (new)
2025/12/19 16:11:40 INFO  : ds3/test/f49283788e1bcefa8ef335aa80e5df42.npy: Copied (new)
2025/12/19 16:11:40 INFO  : ds3/test/f5320d4655b3e0a3c4c86ac856b8af7e.npy: Copied (new)
2025/12/19 16:11:41 INFO  : ds3/test/f2b18f0a8b413b4928cac37ba13aae61.npy: Copied (new)
2025/12/19 16:11:41 INFO  : ds3/test/f666707bf128c7a7c534249f92213ddd.npy: Copied (new)
2025/12/19 16:11:41 INFO  : ds3/test/ee5d5b5e657181fc822667218a535ca7.npy: Copied (new)
2025/12/19 16:11:41 INFO  : ds3/test/f6f851b500d5df473942fd7d1ed0e367.npy: Copied (new)
2025/12/19 16:11:41 INFO  : ds3/test/f5f09b2b91a9f46f724a984c27479a70.npy: Copied (new)
2025/12/19 16:11:41 INFO  : ds3/test/f5d3ebb126939f1729a1a32939d98a45.npy: Copied (new)
2025/12/19 16:11:42 INFO  : ds3/test/f9a9a373a2612754d2e7cc07b58b91d8.npy: Copied (new)
2025/12/19 16:11:42 INFO  : ds3/test/fa30035383cf373a8613a44ec42a5266.npy: Copied (new)
2025/12/19 16:11:42 INFO  : ds3/test/fa56b29cb78604cc2a494f2b47c0938e.npy: Copied (new)
2025/12/19 16:11:42 INFO  : ds3/test/fb04b86c28bfe45cbc7a792fdf406a46.npy: Copied (new)
2025/12/19 16:11:42 INFO  : ds3/test/f8d197f1c4a861211f686242ab51ea73.npy: Copied (new)
2025/12/19 16:11:43 INFO  : ds3/test/fc4e7a75dcbc25ab05634566fc66d6ca.npy: Copied (new)
2025/12/19 16:11:43 INFO  : ds3/test/fd1ba41e7a4fae567675b9ea5c757c03.npy: Copied (new)
2025/12/19 16:11:43 INFO  : ds3/test/fe47d786705b124ee75e76dd970e7290.npy: Copied (new)
2025/12/19 16:11:43 INFO  : ds3/test/fe43a54440369feebf79d5b1017efba0.npy: Copied (new)
2025/12/19 16:11:43 INFO  : ds3/test/ff42cbc3605d26e8905cb98f19986321.npy: Copied (new)
2025/12/19 16:11:44 INFO  : ds3/test/fd14d04597d1cdf11254ba13f9b4c71a.npy: Copied (new)
2025/12/19 16:11:44 INFO  : ds2/train/006563f419754037bbdf22a7660a1552.npy: Copied (new)
2025/12/19 16:11:44 INFO  : ds3/test/ff909b16caa56f22e639950969df8d3e.npy: Copied (new)
2025/12/19 16:11:44 INFO  : ds2/train/003e783c49194811b5176de594ad42f4.npy: Copied (new)
2025/12/19 16:11:44 INFO  : ds2/train/00e1b2f2aeb54a3eb6239077d04a14e8.npy: Copied (new)
2025/12/19 16:11:45 INFO  : ds2/train/049381d62d3e42299ca72020d33969a6.npy: Copied (new)
2025/12/19 16:11:45 INFO  : ds3/test/feeae51e9d8974bc5048175d2300cfac.npy: Copied (new)
2025/12/19 16:11:45 INFO  : ds2/train/022fdae9c3eb4ef8ae79475961ff4259.npy: Copied (new)
2025/12/19 16:11:45 INFO  : ds2/train/02091707cae54fd182e21ec1766094da.npy: Copied (new)
2025/12/19 16:11:45 INFO  : ds2/train/031735a4f8d742b69f8eabc8f534fcca.npy: Copied (new)
2025/12/19 16:11:46 INFO  : ds2/train/05fdfa27c51f4491b1782a4a435fa4fa.npy: Copied (new)
2025/12/19 16:11:46 INFO  : ds2/train/057d833b4596418d9b475a92d3205a32.npy: Copied (new)
2025/12/19 16:11:46 INFO  : ds2/train/0735a7b540324f6da7ecfd66d6a791e8.npy: Copied (new)
2025/12/19 16:11:46 INFO  : ds2/train/09c13ce452f64622a3a5de61cb1d072d.npy: Copied (new)
2025/12/19 16:11:47 INFO  : ds2/train/05cff269683c4ec69543cf8ecdd3946c.npy: Copied (new)
2025/12/19 16:11:47 INFO  : ds2/train/0913e0db961a41e6bb299585b7b0997b.npy: Copied (new)
2025/12/19 16:11:47 INFO  : ds2/train/0f177c99f4bc42f584569440e44020d0.npy: Copied (new)
2025/12/19 16:11:47 INFO  : ds3/test/fef053aa6ddabf5d3c7f4c18f9b08a99.npy: Copied (new)
2025/12/19 16:11:48 INFO  : ds2/train/06e034134949445d8346747ca2f60043.npy: Copied (new)
2025/12/19 16:11:48 INFO  : ds2/train/0fadfb776a4a40f99074508fdd8cc122.npy: Copied (new)
2025/12/19 16:11:48 INFO  : ds2/train/0ade0da8e28a4c5392bac7de897c8ba7.npy: Copied (new)
2025/12/19 16:11:48 INFO  : ds2/train/0e5faec7bd284665956b752d5be51af3.npy: Copied (new)
2025/12/19 16:11:48 INFO  : ds2/train/1037e4f194dc4a6a9d928a3bd365cb14.npy: Copied (new)
2025/12/19 16:11:48 INFO  : ds2/train/0fc8e546f6604c228d0296c68d292cf6.npy: Copied (new)
2025/12/19 16:11:49 INFO  : ds2/train/1188d5012d21435fb3e5b433915a34fc.npy: Copied (new)
2025/12/19 16:11:49 INFO  : ds2/train/11af130c6c984a7f84889d42ddb45653.npy: Copied (new)
2025/12/19 16:11:49 INFO  : ds2/train/0f866c29bf3f458190c34756e604ebc3.npy: Copied (new)
2025/12/19 16:11:49 INFO  : ds2/train/11217683f99a4878a919218da2759cd5.npy: Copied (new)
2025/12/19 16:11:50 INFO  : ds2/train/1134cb98942141a19127951b23f82d79.npy: Copied (new)
2025/12/19 16:11:50 INFO  : ds2/train/15909b2122674bfaac6d136b804b5376.npy: Copied (new)
2025/12/19 16:11:50 INFO  : ds2/train/137d2fc3798a48fcac1bb3840691a3a7.npy: Copied (new)
2025/12/19 16:11:50 INFO  : ds2/train/14835dfde3474670a6d1a7877f2dd48d.npy: Copied (new)
2025/12/19 16:11:51 INFO  : ds2/train/180b167f53ac4093b10f6bcd39cd0d66.npy: Copied (new)
2025/12/19 16:11:51 INFO  : ds2/train/183dc223ceb94389b1ab58c049451657.npy: Copied (new)
2025/12/19 16:11:51 INFO  : ds2/train/156d622dc165412dae64f80c50e80ce2.npy: Copied (new)
2025/12/19 16:11:51 INFO  : ds2/train/159d39522d084c73bef42c86ebd4ace3.npy: Copied (new)
2025/12/19 16:11:51 INFO  : ds2/train/19f18dee8234403f99826ad61ac90301.npy: Copied (new)
2025/12/19 16:11:52 INFO  : ds2/train/1230c6e148ad45f4b67261c67a058db8.npy: Copied (new)
2025/12/19 16:11:52 INFO  : ds2/train/1b0d412ae487482084a51d62cf1da08a.npy: Copied (new)
2025/12/19 16:11:52 INFO  : ds2/train/14086ff0b6fb4e16ab91abb24dcebad5.npy: Copied (new)
2025/12/19 16:11:52 INFO  : ds2/train/1b3599d718ee465d964abb95bb787343.npy: Copied (new)
2025/12/19 16:11:52 INFO  : ds2/train/1c619c85f4844e789602db20a1f1634a.npy: Copied (new)
2025/12/19 16:11:53 INFO  : ds2/train/1b3e3d305b4e46e1bf08cab3a2df1fc7.npy: Copied (new)
2025/12/19 16:11:53 INFO  : ds2/train/1c255115251c4d4492326ac15bd2bc1f.npy: Copied (new)
2025/12/19 16:11:53 INFO  : ds2/train/1cc322ecc0474fb2b3a62be699423393.npy: Copied (new)
2025/12/19 16:11:53 INFO  : ds2/train/190854c62b724e238ea07e497e65c816.npy: Copied (new)
2025/12/19 16:11:53 INFO  : ds2/train/104c29f4eb224692a50bdb33c2b7e1e0.npy: Copied (new)
2025/12/19 16:11:54 INFO  : ds2/train/1bd0ebd2a4e249d3a60a7e15123355de.npy: Copied (new)
2025/12/19 16:11:54 INFO  : ds2/train/1da9b6fe33cb450ba19496cd98ec8746.npy: Copied (new)
2025/12/19 16:11:54 INFO  : ds2/train/1df7f4a59d3d4f6cb9dcd077e1ec7147.npy: Copied (new)
2025/12/19 16:11:54 INFO  : ds2/train/20a97e24f0a24046be8c7750dd0b2c0f.npy: Copied (new)
2025/12/19 16:11:54 INFO  : ds2/train/21dbc6986a9441cc8adb54d96f817013.npy: Copied (new)
2025/12/19 16:11:55 INFO  : ds2/train/1f93a9253e144bcfb783169343914a10.npy: Copied (new)
2025/12/19 16:11:55 INFO  : ds2/train/21fe6477ef8345a980d4fc1cea1301ce.npy: Copied (new)
2025/12/19 16:11:55 INFO  : ds2/train/21063ee87d994c9195dc440513f292c8.npy: Copied (new)
2025/12/19 16:11:55 INFO  : ds2/train/210b1a95580945cc8cb9dfaa577a6868.npy: Copied (new)
2025/12/19 16:11:55 INFO  : ds2/train/224b5325a8ff473eb38b1167e90479bc.npy: Copied (new)
2025/12/19 16:11:56 INFO  : ds2/train/2328f703451e4a37b4d9888a0e300134.npy: Copied (new)
2025/12/19 16:11:57 INFO  : ds2/train/257af51e637f4617ab0d9151d24c61e0.npy: Copied (new)
2025/12/19 16:11:57 INFO  : ds2/train/25a8437e219747689a9b6792dd2ab8ad.npy: Copied (new)
2025/12/19 16:11:57 INFO  : ds2/train/2479098b78c549cd88e7322474f48cdc.npy: Copied (new)
2025/12/19 16:11:57 INFO  : ds2/train/263d7c956a5d48fa98e065fd835bdc75.npy: Copied (new)
2025/12/19 16:11:57 INFO  : ds2/train/23364e3fd3c54490b19cefd60f70ec21.npy: Copied (new)
2025/12/19 16:11:57 INFO  : ds2/train/2878e71f44994eb9b116a4d770aad958.npy: Copied (new)
2025/12/19 16:11:57 INFO  : ds2/train/281a9328cce346f59e8ed2d51a2e22a8.npy: Copied (new)
2025/12/19 16:11:58 INFO  : ds2/train/2876ebf5c413414b9b51ab26115b8f48.npy: Copied (new)
2025/12/19 16:11:58 INFO  : ds2/train/2336fd31d04b470e8d5fa641f0fef14b.npy: Copied (new)
2025/12/19 16:11:58 INFO  : ds2/train/299cbbf9da0d403aa2c35853302ff1de.npy: Copied (new)
2025/12/19 16:11:58 INFO  : ds2/train/2a3260a74f8649b8aea8322f0e03c0d5.npy: Copied (new)
2025/12/19 16:11:58 INFO  : ds2/train/2e72cb03387d4b5581f34e0f7bcd8a16.npy: Copied (new)
2025/12/19 16:11:59 INFO  : ds2/train/2c2c85d288744e458732449e58b35f39.npy: Copied (new)
2025/12/19 16:11:59 INFO  : ds2/train/2cd60443fdce4ed39be4e5a9bba1a183.npy: Copied (new)
2025/12/19 16:11:59 INFO  : ds2/train/2a9d1a0e8a22491e9adaf0f2d716c968.npy: Copied (new)
2025/12/19 16:12:00 INFO  : ds2/train/3244035540604d708490a36fbc59a180.npy: Copied (new)
2025/12/19 16:12:00 INFO  : ds2/train/2fcc409f849e400ea2db1bf476424c93.npy: Copied (new)
2025/12/19 16:12:00 INFO  : ds2/train/328d6be1c9254b678fa119b6db0aa513.npy: Copied (new)
2025/12/19 16:12:01 INFO  : ds2/train/2f41c7ade82f41109a0021ff3b853ca2.npy: Copied (new)
2025/12/19 16:12:01 INFO  : ds2/train/23e8fa5aecf4438fb2468eccce1af361.npy: Copied (new)
2025/12/19 16:12:01 INFO  : ds2/train/31f5073d5a1c49ce992ab29efbb5791a.npy: Copied (new)
2025/12/19 16:12:01 INFO  : ds2/train/2ea0245879eb4f09a8ca08843760f032.npy: Copied (new)
2025/12/19 16:12:01 INFO  : ds2/train/2fbfe0a6556a4fa8a0bc7157a000a77d.npy: Copied (new)
2025/12/19 16:12:01 INFO  : ds2/train/3524e1c64d224dad81284036f08b37b1.npy: Copied (new)
2025/12/19 16:12:01 INFO  : ds2/train/32eb0754872b41ac877fbb66ef2f0e1e.npy: Copied (new)
2025/12/19 16:12:02 INFO  : ds2/train/3420dab6ed89461b86e5a59c6372e740.npy: Copied (new)
2025/12/19 16:12:02 INFO  : ds2/train/3677db27e91d4cac9599785ecfec7149.npy: Copied (new)
2025/12/19 16:12:03 INFO  : ds2/train/2787ab2602bb4b3d82fb643ae35583ab.npy: Copied (new)
2025/12/19 16:12:03 INFO  : ds2/train/36432236dbe6445eb8fae8202a2e9a93.npy: Copied (new)
2025/12/19 16:12:03 INFO  : ds2/train/382456f400cc4a85bf44a074f589b380.npy: Copied (new)
2025/12/19 16:12:03 INFO  : ds2/train/3628205091c346fea72957d774a433ea.npy: Copied (new)
2025/12/19 16:12:03 INFO  : ds2/train/37ccadd1c328415a8cf4b7cc8861533b.npy: Copied (new)
2025/12/19 16:12:03 INFO  : ds2/train/380b83d4ba514c4c81f7f520b2b6669d.npy: Copied (new)
2025/12/19 16:12:03 INFO  : ds2/train/3b0381724348464faa45a4c3015d2416.npy: Copied (new)
2025/12/19 16:12:04 INFO  : ds2/train/318f30b8641a4d0ba3bde08be579e2f9.npy: Copied (new)
2025/12/19 16:12:04 INFO  : ds2/train/39b8b7e284cd48c3a089cb5a63a0ab24.npy: Copied (new)
2025/12/19 16:12:04 INFO  : ds2/train/3c79a924d8c54f8f93e53c86000c49c7.npy: Copied (new)
2025/12/19 16:12:05 INFO  : ds2/train/3d439f907e1e4602a8a6b4c00096de4e.npy: Copied (new)
2025/12/19 16:12:05 INFO  : ds2/train/3c64f5532279426fbb68c83fa8e02a26.npy: Copied (new)
2025/12/19 16:12:05 INFO  : ds2/train/3e36cbd419524309936427bb3dd3a57f.npy: Copied (new)
2025/12/19 16:12:05 INFO  : ds2/train/3ec40441d63a46f4aebf2393e771ca86.npy: Copied (new)
2025/12/19 16:12:05 INFO  : ds2/train/3eeafab4f0f54adbbb56887a323faee9.npy: Copied (new)
2025/12/19 16:12:06 INFO  : ds2/train/3e75f19f6b3e41f28ff2b270389b9793.npy: Copied (new)
